./dataset/clean_resized/51.jpg,230,121,282,146,neck
./dataset/clean_resized/51.jpg,165,287,312,321,neck
./dataset/clean_resized/52.jpg,196,164,266,192,neck
./dataset/clean_resized/52.jpg,137,401,328,452,stomach
./dataset/clean_resized/53.jpg,173,167,255,195,neck
./dataset/clean_resized/53.jpg,111,410,321,466,stomach
./dataset/clean_resized/54.jpg,234,128,281,146,neck
./dataset/clean_resized/54.jpg,201,257,314,295,stomach
./dataset/clean_resized/55.jpg,201,201,267,222,neck
./dataset/clean_resized/55.jpg,143,396,330,443,stomach
./dataset/clean_resized/56.jpg,321,53,399,110,neck
./dataset/clean_resized/56.jpg,214,380,435,436,stomach
./dataset/clean_resized/57.jpg,172,153,249,187,neck
./dataset/clean_resized/57.jpg,94,377,279,420,stomach
./dataset/clean_resized/58.jpg,307,191,366,211,neck
./dataset/clean_resized/58.jpg,236,388,407,438,stomach
./dataset/clean_resized/59.jpg,299,167,367,192,neck
./dataset/clean_resized/59.jpg,256,355,398,408,stomach
./dataset/clean_resized/60.jpg,197,161,277,188,neck
./dataset/clean_resized/60.jpg,141,413,325,462,stomach
./dataset/clean_resized/61.jpg,206,143,276,177,neck
./dataset/clean_resized/62.jpg,312,117,363,141,neck
./dataset/clean_resized/62.jpg,281,278,406,312,stomach
./dataset/clean_resized/63.jpg,306,153,368,179,neck
./dataset/clean_resized/63.jpg,242,355,406,400,stomach
./dataset/clean_resized/64.jpg,395,308,521,339,stomach
./dataset/clean_resized/64.jpg,251,285,386,321,stomach
./dataset/clean_resized/64.jpg,136,273,245,304,stomach
./dataset/clean_resized/64.jpg,7,304,145,341,stomach
./dataset/clean_resized/64.jpg,5,356,128,380,stomach
./dataset/clean_resized/65.jpg,351,279,421,307,stomach
./dataset/clean_resized/65.jpg,374,173,401,188,neck
./dataset/clean_resized/65.jpg,142,264,194,285,stomach
./dataset/clean_resized/65.jpg,156,169,180,181,neck
./dataset/clean_resized/66.jpg,232,305,377,347,stomach
./dataset/clean_resized/67.jpg,318,97,371,134,neck
./dataset/clean_resized/67.jpg,248,337,413,376,stomach
./dataset/clean_resized/68.jpg,279,110,353,141,neck
./dataset/clean_resized/68.jpg,221,311,373,340,stomach
./dataset/clean_resized/69.jpg,161,400,318,444,stomach
./dataset/clean_resized/69.jpg,190,171,269,187,neck
./dataset/clean_resized/70.jpg,251,161,310,192,neck
./dataset/clean_resized/70.jpg,173,376,317,415,stomach
./dataset/clean_resized/71.jpg,84,392,266,422,stomach
./dataset/clean_resized/71.jpg,111,163,199,195,neck
./dataset/clean_resized/72.jpg,282,182,337,207,neck
./dataset/clean_resized/72.jpg,247,370,376,398,stomach
./dataset/clean_resized/73.jpg,233,130,287,153,neck
./dataset/clean_resized/73.jpg,193,272,304,307,stomach
./dataset/clean_resized/74.jpg,200,160,286,210,neck
./dataset/clean_resized/74.jpg,166,419,320,466,stomach
./dataset/clean_resized/75.jpg,264,197,345,232,neck
./dataset/clean_resized/75.jpg,208,414,386,468,stomach
./dataset/clean_resized/76.jpg,231,192,313,230,neck
./dataset/clean_resized/76.jpg,150,423,342,485,stomach
./dataset/clean_resized/77.jpg,232,151,291,174,neck
./dataset/clean_resized/77.jpg,204,330,337,368,stomach
./dataset/clean_resized/78.jpg,213,191,293,221,neck
./dataset/clean_resized/78.jpg,150,395,318,448,stomach
./dataset/clean_resized/79.jpg,197,178,300,213,neck
./dataset/clean_resized/79.jpg,160,463,355,513,stomach
./dataset/clean_resized/83.jpg,215,134,295,169,neck
./dataset/clean_resized/83.jpg,150,373,343,424,stomach
./dataset/clean_resized/84.jpg,195,159,281,195,neck
./dataset/clean_resized/84.jpg,140,403,311,463,stomach
./dataset/clean_resized/85.jpg,182,119,247,154,neck
./dataset/clean_resized/85.jpg,135,303,289,355,stomach
./dataset/clean_resized/86.jpg,255,116,329,146,neck
./dataset/clean_resized/86.jpg,240,304,386,345,stomach
./dataset/clean_resized/87.jpg,226,185,296,219,neck
./dataset/clean_resized/87.jpg,175,388,333,432,stomach
./dataset/clean_resized/88.jpg,183,140,257,175,neck
./dataset/clean_resized/88.jpg,163,391,334,433,stomach
./dataset/clean_resized/89.jpg,233,46,331,110,neck
./dataset/clean_resized/89.jpg,188,329,369,381,stomach
./dataset/clean_resized/90.jpg,280,138,342,174,neck
./dataset/clean_resized/90.jpg,244,348,394,401,stomach
./dataset/clean_resized/91.jpg,162,200,247,248,neck
./dataset/clean_resized/91.jpg,130,444,308,495,stomach
./dataset/clean_resized/92.jpg,190,145,256,178,neck
./dataset/clean_resized/92.jpg,181,307,299,337,stomach
./dataset/clean_resized/93.jpg,310,371,409,403,stomach
./dataset/clean_resized/93.jpg,326,211,381,251,neck
./dataset/clean_resized/93.jpg,253,163,299,196,neck
./dataset/clean_resized/93.jpg,143,260,193,307,neck
./dataset/clean_resized/94.jpg,251,142,333,192,neck
./dataset/clean_resized/94.jpg,207,353,375,391,stomach
./dataset/clean_resized/95.jpg,208,115,287,149,neck
./dataset/clean_resized/95.jpg,193,281,327,342,stomach
./dataset/clean_resized/96.jpg,180,233,299,289,neck
./dataset/clean_resized/97.jpg,282,116,353,144,neck
./dataset/clean_resized/98.jpg,204,150,294,187,neck
./dataset/clean_resized/98.jpg,167,355,331,411,stomach
./dataset/clean_resized/99.jpg,189,177,267,231,neck
./dataset/clean_resized/99.jpg,129,455,328,518,stomach
./dataset/clean_resized/100.jpg,395,252,467,284,stomach
./dataset/clean_resized/100.jpg,416,168,455,186,neck
./dataset/clean_resized/100.jpg,150,146,178,166,neck
./dataset/clean_resized/100.jpg,122,237,206,257,stomach
./dataset/clean_resized/101.jpg,202,130,274,171,neck
./dataset/clean_resized/101.jpg,159,372,323,427,stomach
./dataset/clean_resized/102.jpg,173,156,264,215,neck
./dataset/clean_resized/102.jpg,139,413,344,458,stomach
./dataset/clean_resized/103.jpg,209,151,286,196,neck
./dataset/clean_resized/103.jpg,177,405,340,451,stomach
./dataset/clean_resized/104.jpg,147,210,242,257,neck
./dataset/clean_resized/104.jpg,116,483,305,536,stomach
./dataset/clean_resized/105.jpg,185,136,264,170,neck
./dataset/clean_resized/105.jpg,166,361,345,408,stomach
./dataset/clean_resized/106.jpg,193,175,282,216,neck
./dataset/clean_resized/106.jpg,160,473,376,515,stomach
./dataset/clean_resized/107.jpg,100,519,394,581,stomach
./dataset/clean_resized/107.jpg,177,203,289,240,neck
./dataset/clean_resized/108.jpg,112,161,154,188,neck
./dataset/clean_resized/108.jpg,298,179,339,200,neck
./dataset/clean_resized/108.jpg,480,185,524,205,neck
./dataset/clean_resized/108.jpg,470,302,544,326,stomach
./dataset/clean_resized/108.jpg,100,280,186,307,stomach
./dataset/clean_resized/108.jpg,278,280,359,309,stomach
./dataset/clean_resized/109.jpg,476,177,507,195,neck
./dataset/clean_resized/109.jpg,464,261,535,286,stomach
./dataset/clean_resized/110.jpg,290,105,332,140,neck
./dataset/clean_resized/110.jpg,236,263,355,292,stomach
./dataset/clean_resized/111.jpg,276,275,388,322,neck
./dataset/clean_resized/112.jpg,170,193,255,228,neck
./dataset/clean_resized/112.jpg,149,434,337,484,stomach
./dataset/clean_resized/113.jpg,211,170,297,234,neck
./dataset/clean_resized/113.jpg,125,431,339,512,stomach
./dataset/clean_resized/114.jpg,194,162,249,207,neck
./dataset/clean_resized/114.jpg,152,394,305,442,stomach
./dataset/clean_resized/115.jpg,184,196,259,241,neck
./dataset/clean_resized/115.jpg,149,408,306,448,stomach
./dataset/clean_resized/116.jpg,224,150,280,190,neck
./dataset/clean_resized/116.jpg,189,365,311,403,stomach
./dataset/clean_resized/117.jpg,210,142,303,188,neck
./dataset/clean_resized/117.jpg,157,398,328,438,stomach
./dataset/clean_resized/119.jpg,314,176,372,207,neck
./dataset/clean_resized/119.jpg,246,373,388,421,stomach
./dataset/clean_resized/121.jpg,153,81,199,117,neck
./dataset/clean_resized/122.jpg,285,117,383,159,neck
./dataset/clean_resized/122.jpg,199,397,429,456,stomach
./dataset/clean_resized/123.jpg,312,147,403,182,neck
./dataset/clean_resized/123.jpg,258,337,428,382,stomach
./dataset/clean_resized/124.jpg,208,249,308,295,neck
./dataset/clean_resized/124.jpg,129,571,356,635,stomach
./dataset/clean_resized/125.jpg,197,151,285,192,neck
./dataset/clean_resized/125.jpg,136,414,342,472,stomach
./dataset/clean_resized/126.jpg,94,401,345,460,stomach
./dataset/clean_resized/128.jpg,198,185,295,238,neck
./dataset/clean_resized/128.jpg,107,468,322,526,stomach
./dataset/clean_resized/129.jpg,180,156,261,195,neck
./dataset/clean_resized/129.jpg,156,372,318,422,stomach
./dataset/clean_resized/130.jpg,183,139,255,181,neck
./dataset/clean_resized/130.jpg,173,376,332,412,stomach
./dataset/clean_resized/131.jpg,304,132,354,156,neck
./dataset/clean_resized/131.jpg,498,136,551,161,neck
./dataset/clean_resized/131.jpg,116,122,166,152,neck
./dataset/clean_resized/131.jpg,280,273,376,306,stomach
./dataset/clean_resized/131.jpg,95,275,196,316,stomach
./dataset/clean_resized/131.jpg,487,282,586,315,stomach
./dataset/clean_resized/132.jpg,312,116,368,157,neck
./dataset/clean_resized/132.jpg,304,306,409,336,stomach
./dataset/clean_resized/133.jpg,205,173,267,198,neck
./dataset/clean_resized/133.jpg,143,369,292,406,stomach
./dataset/clean_resized/134.jpg,172,425,346,473,stomach
./dataset/clean_resized/134.jpg,199,197,251,226,neck
./dataset/clean_resized/135.jpg,295,299,346,319,stomach
./dataset/clean_resized/135.jpg,512,319,583,356,stomach
./dataset/clean_resized/135.jpg,238,300,287,319,stomach
./dataset/clean_resized/135.jpg,60,302,106,322,stomach
./dataset/clean_resized/135.jpg,296,230,325,247,neck
./dataset/clean_resized/135.jpg,534,241,572,255,neck
./dataset/clean_resized/135.jpg,479,237,501,248,neck
./dataset/clean_resized/135.jpg,415,236,443,256,neck
./dataset/clean_resized/135.jpg,432,161,451,170,neck
./dataset/clean_resized/135.jpg,125,225,158,240,neck
./dataset/clean_resized/135.jpg,68,244,94,261,neck
./dataset/clean_resized/135.jpg,231,236,250,251,neck
./dataset/clean_resized/135.jpg,170,282,184,299,neck
./dataset/clean_resized/139.jpg,136,472,314,513,stomach
./dataset/clean_resized/140.jpg,160,246,289,298,neck
./dataset/clean_resized/141.jpg,109,122,172,147,neck
./dataset/clean_resized/141.jpg,87,301,247,339,stomach
./dataset/clean_resized/142.jpg,205,320,450,383,stomach
./dataset/clean_resized/142.jpg,269,3,371,40,neck
./dataset/clean_resized/143.jpg,172,2,339,97,neck
./dataset/clean_resized/143.jpg,69,439,301,487,stomach
./dataset/clean_resized/144.jpg,382,135,451,172,neck
./dataset/clean_resized/144.jpg,364,352,509,397,stomach
./dataset/clean_resized/145.jpg,191,81,236,125,neck
./dataset/clean_resized/145.jpg,144,239,310,276,stomach
./dataset/clean_resized/146.jpg,192,208,282,254,neck
./dataset/clean_resized/146.jpg,133,478,315,522,stomach
./dataset/clean_resized/147.jpg,202,187,269,223,neck
./dataset/clean_resized/147.jpg,145,446,334,496,stomach
./dataset/clean_resized/148.jpg,352,168,388,182,neck
./dataset/clean_resized/148.jpg,333,275,424,297,stomach
./dataset/clean_resized/149.jpg,146,66,199,98,neck
./dataset/clean_resized/149.jpg,427,67,486,95,neck
./dataset/clean_resized/149.jpg,377,270,539,304,stomach
./dataset/clean_resized/149.jpg,99,259,231,291,stomach
./dataset/clean_resized/150.jpg,207,141,275,172,neck
./dataset/clean_resized/150.jpg,159,349,332,393,stomach
./dataset/clean_resized/151.jpg,291,339,393,361,stomach
./dataset/clean_resized/151.jpg,307,193,330,225,neck
./dataset/clean_resized/152.jpg,196,169,255,194,neck
./dataset/clean_resized/152.jpg,124,388,329,436,stomach
./dataset/clean_resized/153.jpg,195,167,257,197,neck
./dataset/clean_resized/153.jpg,170,343,315,378,stomach
./dataset/clean_resized/154.jpg,151,141,210,169,neck
./dataset/clean_resized/154.jpg,125,323,249,353,stomach
./dataset/clean_resized/154.jpg,384,313,503,347,stomach
./dataset/clean_resized/154.jpg,410,143,471,170,neck
./dataset/clean_resized/155.jpg,95,304,254,343,stomach
./dataset/clean_resized/156.jpg,247,73,290,94,neck
./dataset/clean_resized/156.jpg,204,192,304,225,stomach
./dataset/clean_resized/157.jpg,101,466,331,527,stomach
./dataset/clean_resized/158.jpg,368,304,542,341,stomach
./dataset/clean_resized/158.jpg,374,164,446,194,neck
./dataset/clean_resized/159.jpg,178,176,214,194,neck
./dataset/clean_resized/159.jpg,312,162,350,182,neck
./dataset/clean_resized/159.jpg,569,179,594,200,neck
./dataset/clean_resized/159.jpg,436,190,474,215,neck
./dataset/clean_resized/159.jpg,59,168,88,185,neck
./dataset/clean_resized/159.jpg,46,240,111,262,stomach
./dataset/clean_resized/159.jpg,298,239,369,256,stomach
./dataset/clean_resized/159.jpg,552,253,618,270,stomach
./dataset/clean_resized/159.jpg,412,293,513,316,stomach
./dataset/clean_resized/159.jpg,157,273,239,299,stomach
./dataset/clean_resized/160.jpg,198,134,278,170,neck
./dataset/clean_resized/160.jpg,149,370,329,418,stomach
./dataset/clean_resized/161.jpg,189,205,285,241,neck
./dataset/clean_resized/161.jpg,132,431,369,503,stomach
./dataset/clean_resized/162.jpg,237,159,305,196,neck
./dataset/clean_resized/162.jpg,170,339,330,383,stomach
./dataset/clean_resized/163.jpg,163,208,295,257,neck
./dataset/clean_resized/163.jpg,125,480,385,556,stomach
./dataset/clean_resized/164.jpg,170,190,286,250,neck
./dataset/clean_resized/164.jpg,139,519,358,580,stomach
./dataset/clean_resized/165.jpg,117,479,385,549,stomach
./dataset/clean_resized/165.jpg,190,240,299,289,neck
./dataset/clean_resized/166.jpg,135,474,339,529,stomach
./dataset/clean_resized/167.jpg,155,381,317,423,stomach
./dataset/clean_resized/168.jpg,143,452,333,515,stomach
./dataset/clean_resized/168.jpg,232,203,341,237,neck
./dataset/clean_resized/169.jpg,346,132,407,168,neck
./dataset/clean_resized/169.jpg,312,333,438,379,stomach
./dataset/clean_resized/169.jpg,61,332,212,380,stomach
./dataset/clean_resized/170.jpg,440,119,513,157,neck
./dataset/clean_resized/170.jpg,387,352,521,401,stomach
./dataset/clean_resized/171.jpg,118,447,366,497,stomach
./dataset/clean_resized/171.jpg,205,171,287,217,neck
./dataset/clean_resized/172.jpg,346,153,427,193,neck
./dataset/clean_resized/172.jpg,318,371,523,410,stomach
./dataset/clean_resized/173.jpg,290,184,373,229,neck
./dataset/clean_resized/173.jpg,181,376,425,423,stomach
./dataset/clean_resized/174.jpg,460,112,517,137,neck
./dataset/clean_resized/174.jpg,130,104,188,134,neck
./dataset/clean_resized/174.jpg,436,251,541,281,stomach
./dataset/clean_resized/174.jpg,100,257,217,285,stomach
./dataset/clean_resized/175.jpg,233,259,400,299,stomach
./dataset/clean_resized/175.jpg,299,122,361,150,neck
./dataset/clean_resized/176.jpg,204,155,283,191,neck
./dataset/clean_resized/176.jpg,136,425,320,477,stomach
./dataset/clean_resized/177.jpg,270,183,325,221,neck
./dataset/clean_resized/177.jpg,170,388,376,447,stomach
./dataset/clean_resized/178.jpg,226,165,301,207,neck
./dataset/clean_resized/178.jpg,156,385,360,434,stomach
./dataset/clean_resized/179.jpg,434,156,500,191,neck
./dataset/clean_resized/179.jpg,402,325,522,362,stomach
./dataset/clean_resized/179.jpg,119,133,190,160,neck
./dataset/clean_resized/179.jpg,84,329,249,367,stomach
./dataset/clean_resized/180.jpg,144,131,212,159,neck
./dataset/clean_resized/180.jpg,297,114,342,140,neck
./dataset/clean_resized/180.jpg,266,249,386,281,stomach
./dataset/clean_resized/180.jpg,100,286,247,325,stomach
./dataset/clean_resized/181.jpg,104,123,172,151,neck
./dataset/clean_resized/181.jpg,83,304,247,340,stomach
./dataset/clean_resized/182.jpg,122,425,368,476,stomach
./dataset/clean_resized/182.jpg,203,172,309,208,neck
./dataset/clean_resized/183.jpg,56,482,396,557,stomach
./dataset/clean_resized/183.jpg,124,198,242,235,neck
./dataset/clean_resized/184.jpg,288,96,341,129,neck
./dataset/clean_resized/184.jpg,256,270,370,300,stomach
./dataset/clean_resized/185.jpg,275,146,325,180,neck
./dataset/clean_resized/186.jpg,283,166,341,195,neck
./dataset/clean_resized/186.jpg,243,308,375,331,stomach
./dataset/clean_resized/187.jpg,193,213,289,260,neck
./dataset/clean_resized/187.jpg,118,489,337,552,stomach
./dataset/clean_resized/188.jpg,253,42,352,102,neck
./dataset/clean_resized/188.jpg,207,321,410,373,stomach
./dataset/clean_resized/189.jpg,189,194,286,252,neck
./dataset/clean_resized/189.jpg,102,574,351,632,stomach
./dataset/clean_resized/190.jpg,233,199,331,275,neck
./dataset/clean_resized/190.jpg,120,536,347,591,stomach
./dataset/clean_resized/191.jpg,253,73,361,144,neck
./dataset/clean_resized/192.jpg,157,138,263,194,neck
./dataset/clean_resized/192.jpg,85,503,308,571,stomach
./dataset/clean_resized/193.jpg,193,196,316,253,neck
./dataset/clean_resized/193.jpg,131,550,377,617,stomach
./dataset/clean_resized/194.jpg,114,210,211,261,neck
./dataset/clean_resized/194.jpg,29,586,235,621,stomach
./dataset/clean_resized/195.jpg,248,161,330,199,neck
./dataset/clean_resized/195.jpg,176,392,320,436,stomach
./dataset/clean_resized/196.jpg,201,168,282,222,neck
./dataset/clean_resized/196.jpg,115,426,305,458,stomach
./dataset/clean_resized/197.jpg,256,296,354,359,neck
./dataset/clean_resized/198.jpg,194,207,258,242,neck
./dataset/clean_resized/198.jpg,179,388,301,420,stomach
./dataset/clean_resized/199.jpg,99,341,231,390,stomach
./dataset/clean_resized/200.jpg,139,165,198,211,neck
./dataset/clean_resized/200.jpg,84,394,234,432,stomach
./dataset/clean_resized/201.jpg,275,153,356,196,neck
./dataset/clean_resized/201.jpg,235,384,382,418,stomach
./dataset/clean_resized/205.jpg,112,163,187,200,neck
./dataset/clean_resized/205.jpg,81,391,241,421,stomach
./dataset/clean_resized/206.jpg,217,169,296,208,neck
./dataset/clean_resized/206.jpg,170,381,334,425,stomach
./dataset/clean_resized/207.jpg,233,367,412,412,stomach
./dataset/clean_resized/207.jpg,271,119,353,168,neck
./dataset/clean_resized/208.jpg,167,175,224,212,neck
./dataset/clean_resized/208.jpg,138,347,262,375,stomach
./dataset/clean_resized/209.jpg,105,156,195,215,neck
./dataset/clean_resized/209.jpg,151,393,337,436,stomach
./dataset/clean_resized/210.jpg,202,144,306,192,neck
./dataset/clean_resized/210.jpg,137,405,324,462,stomach
./dataset/clean_resized/211.jpg,181,180,256,226,neck
./dataset/clean_resized/211.jpg,146,411,294,452,stomach
./dataset/clean_resized/212.jpg,256,275,309,312,neck
./dataset/clean_resized/212.jpg,222,451,354,482,stomach
./dataset/clean_resized/213.jpg,253,99,313,128,neck
./dataset/clean_resized/213.jpg,208,280,344,319,stomach
./dataset/clean_resized/214.jpg,154,159,234,214,neck
./dataset/clean_resized/214.jpg,144,442,312,490,stomach
./dataset/clean_resized/215.jpg,232,194,307,236,neck
./dataset/clean_resized/215.jpg,184,425,354,463,stomach
./dataset/clean_resized/216.jpg,129,135,214,178,neck
./dataset/clean_resized/216.jpg,441,140,505,180,neck
./dataset/clean_resized/216.jpg,391,377,521,420,stomach
./dataset/clean_resized/216.jpg,98,376,232,422,stomach
./dataset/clean_resized/217.jpg,124,442,262,498,stomach
./dataset/clean_resized/217.jpg,154,228,224,260,neck
./dataset/clean_resized/218.jpg,171,147,218,171,neck
./dataset/clean_resized/218.jpg,151,298,275,333,stomach
./dataset/clean_resized/219.jpg,169,139,250,189,neck
./dataset/clean_resized/219.jpg,123,412,336,465,stomach
./dataset/clean_resized/220.jpg,198,170,285,222,neck
./dataset/clean_resized/220.jpg,157,445,354,516,stomach
./dataset/clean_resized/221.jpg,185,152,250,206,neck
./dataset/clean_resized/221.jpg,127,412,284,469,stomach
./dataset/clean_resized/222.jpg,192,234,279,280,neck
./dataset/clean_resized/222.jpg,134,558,353,598,stomach
./dataset/clean_resized/223.jpg,319,129,368,162,neck
./dataset/clean_resized/223.jpg,277,257,387,303,stomach
./dataset/clean_resized/226.jpg,96,146,169,182,neck
./dataset/clean_resized/226.jpg,60,367,226,409,stomach
./dataset/clean_resized/227.jpg,257,131,299,159,neck
./dataset/clean_resized/227.jpg,268,283,350,312,stomach
./dataset/clean_resized/228.jpg,176,118,256,171,neck
./dataset/clean_resized/228.jpg,127,410,316,482,stomach
./dataset/clean_resized/229.jpg,150,255,230,298,neck
./dataset/clean_resized/229.jpg,152,480,279,528,stomach
./dataset/clean_resized/230.jpg,360,171,411,207,neck
./dataset/clean_resized/230.jpg,327,346,453,391,stomach
./dataset/clean_resized/231.jpg,201,190,309,239,neck
./dataset/clean_resized/231.jpg,123,500,339,569,stomach
./dataset/clean_resized/232.jpg,287,120,332,145,neck
./dataset/clean_resized/232.jpg,244,221,366,259,stomach
./dataset/clean_resized/233.jpg,286,67,372,104,neck
./dataset/clean_resized/233.jpg,248,278,418,336,stomach
./dataset/clean_resized/234.jpg,383,52,442,92,neck
./dataset/clean_resized/234.jpg,331,246,462,295,stomach
./dataset/clean_resized/235.jpg,340,47,408,84,neck
./dataset/clean_resized/235.jpg,285,274,450,331,stomach
./dataset/clean_resized/236.jpg,123,135,221,181,neck
./dataset/clean_resized/236.jpg,78,469,332,541,stomach
./dataset/clean_resized/237.jpg,109,17,322,85,neck
./dataset/clean_resized/237.jpg,99,468,458,580,stomach
./dataset/clean_resized/238.jpg,219,146,284,199,neck
./dataset/clean_resized/238.jpg,201,421,337,468,stomach
./dataset/clean_resized/239.jpg,152,7,270,114,neck
./dataset/clean_resized/239.jpg,40,421,332,521,stomach
